x, u, 10000
5.600560056005600e-03, 4.886585385251807e-02
5.700570057005701e-03, 4.971100409127105e-02
5.800580058005801e-03, 5.055520955231441e-02
5.900590059005901e-03, 5.139847118004814e-02
6.000600060006001e-03, 5.224078991792824e-02
6.100610061006101e-03, 5.308216670846722e-02
6.200620062006201e-03, 5.392260249323577e-02
6.300630063006300e-03, 5.476209821286349e-02
6.400640064006401e-03, 5.560065480703957e-02
6.500650065006501e-03, 5.643827321451367e-02
6.600660066006601e-03, 5.727495437309738e-02
6.700670067006701e-03, 5.811069921966494e-02
6.800680068006801e-03, 5.894550869015369e-02
6.900690069006901e-03, 5.977938371956570e-02
7.000700070007001e-03, 6.061232524196836e-02
7.100710071007101e-03, 6.144433419049533e-02
7.200720072007201e-03, 6.227541149734750e-02
7.300730073007301e-03, 6.310555809379403e-02
7.400740074007401e-03, 6.393477491017308e-02
7.500750075007501e-03, 6.476306287589295e-02
7.600760076007601e-03, 6.559042291943262e-02
7.700770077007701e-03, 6.641685596834335e-02
7.800780078007801e-03, 6.724236294924912e-02
7.900790079007900e-03, 6.806694478784725e-02
8.000800080008001e-03, 6.889060240891032e-02
8.100810081008101e-03, 6.971333673628621e-02
8.200820082008202e-03, 7.053514869289945e-02
8.300830083008300e-03, 7.135603920075173e-02
8.400840084008401e-03, 7.217600918092337e-02
8.500850085008501e-03, 7.299505955357410e-02
8.600860086008601e-03, 7.381319123794339e-02
8.700870087008702e-03, 7.463040515235220e-02
8.800880088008800e-03, 7.544670221420346e-02
8.900890089008901e-03, 7.626208333998319e-02
9.000900090009001e-03, 7.707654944526099e-02
9.100910091009102e-03, 7.789010144469144e-02
9.200920092009202e-03, 7.870274025201485e-02
9.300930093009301e-03, 7.951446678005825e-02
9.400940094009401e-03, 8.032528194073585e-02
9.500950095009501e-03, 8.113518664505059e-02
9.600960096009602e-03, 8.194418180309504e-02
9.700970097009702e-03, 8.275226832405114e-02
9.800980098009801e-03, 8.355944711619301e-02
9.900990099009901e-03, 8.436571908688639e-02
1.000100010001000e-02, 8.517108514259009e-02
1.010101010101010e-02, 8.597554618885661e-02
1.020102010201020e-02, 8.677910313033355e-02
1.030103010301030e-02, 8.758175687076419e-02
1.040104010401040e-02, 8.838350831298836e-02
1.050105010501050e-02, 8.918435835894334e-02
1.060106010601060e-02, 8.998430790966505e-02
1.070107010701070e-02, 9.078335786528846e-02
1.080108010801080e-02, 9.158150912504892e-02
1.090109010901090e-02, 9.237876258728284e-02
1.100110011001100e-02, 9.317511914942878e-02
1.110111011101110e-02, 9.397057970802825e-02
1.120112011201120e-02, 9.476514515872614e-02
1.130113011301130e-02, 9.555881639627262e-02
1.140114011401140e-02, 9.635159431452323e-02
1.150115011501150e-02, 9.714347980643989e-02
1.160116011601160e-02, 9.793447376409214e-02
1.170117011701170e-02, 9.872457707865756e-02
1.180118011801180e-02, 9.951379064042332e-02
1.190119011901190e-02, 1.003021153387860e-01
1.200120012001200e-02, 1.010895520622538e-01
1.210121012101210e-02, 1.018761016984463e-01
1.220122012201220e-02, 1.026617651340964e-01
1.230123012301230e-02, 1.034465432550498e-01
1.240124012401240e-02, 1.042304369462672e-01
1.250125012501250e-02, 1.050134470918249e-01
1.260126012601260e-02, 1.057955745749150e-01
1.270127012701270e-02, 1.065768202778470e-01
1.280128012801280e-02, 1.073571850820483e-01
1.290129012901290e-02, 1.081366698680657e-01
1.300130013001300e-02, 1.089152755155650e-01
1.310131013101310e-02, 1.096930029033334e-01
1.320132013201320e-02, 1.104698529092794e-01
1.330133013301330e-02, 1.112458264104338e-01
1.340134013401340e-02, 1.120209242829509e-01
1.350135013501350e-02, 1.127951474021092e-01
1.360136013601360e-02, 1.135684966423123e-01
1.370137013701370e-02, 1.143409728770894e-01
1.380138013801380e-02, 1.151125769790970e-01
1.390139013901390e-02, 1.158833098201191e-01
1.400140014001400e-02, 1.166531722710682e-01
1.410141014101410e-02, 1.174221652019862e-01
1.420142014201420e-02, 1.181902894820456e-01
1.430143014301430e-02, 1.189575459795497e-01
1.440144014401440e-02, 1.197239355619339e-01
1.450145014501450e-02, 1.204894590957669e-01
1.460146014601460e-02, 1.212541174467507e-01
1.470147014701470e-02, 1.220179114797223e-01
1.480148014801480e-02, 1.227808420586538e-01
1.490149014901490e-02, 1.235429100466542e-01
1.500150015001500e-02, 1.243041163059693e-01
1.510151015101510e-02, 1.250644616979831e-01
1.520152015201520e-02, 1.258239470832189e-01
1.530153015301530e-02, 1.265825733213392e-01
1.540154015401540e-02, 1.273403412711478e-01
1.550155015501550e-02, 1.280972517905896e-01
1.560156015601560e-02, 1.288533057367520e-01
1.570157015701570e-02, 1.296085039658660e-01
1.580158015801580e-02, 1.303628473333062e-01
1.590159015901590e-02, 1.311163366935924e-01
1.600160016001600e-02, 1.318689729003902e-01
1.610161016101610e-02, 1.326207568065121e-01
1.620162016201620e-02, 1.333716892639177e-01
1.630163016301630e-02, 1.341217711237153e-01
1.640164016401640e-02, 1.348710032361622e-01
1.650165016501650e-02, 1.356193864506662e-01
1.660166016601660e-02, 1.363669216157855e-01
1.670167016701670e-02, 1.371136095792302e-01
1.680168016801680e-02, 1.378594511878636e-01
1.690169016901690e-02, 1.386044472877018e-01
1.700170017001700e-02, 1.393485987239154e-01
1.710171017101710e-02, 1.400919063408302e-01
1.720172017201720e-02, 1.408343709819283e-01
1.730173017301730e-02, 1.415759934898481e-01
1.740174017401740e-02, 1.423167747063860e-01
1.750175017501750e-02, 1.430567154724971e-01
1.760176017601760e-02, 1.437958166282958e-01
1.770177017701770e-02, 1.445340790130563e-01
1.780178017801780e-02, 1.452715034652142e-01
1.790179017901790e-02, 1.460080908223675e-01
1.800180018001800e-02, 1.467438419212759e-01
1.810181018101810e-02, 1.474787575978633e-01
1.820182018201820e-02, 1.482128386872181e-01
1.830183018301830e-02, 1.489460860235938e-01
1.840184018401840e-02, 1.496785004404098e-01
1.850185018501850e-02, 1.504100827702524e-01
1.860186018601860e-02, 1.511408338448760e-01
1.870187018701870e-02, 1.518707544952035e-01
1.880188018801880e-02, 1.525998455513268e-01
1.890189018901890e-02, 1.533281078425084e-01
1.900190019001900e-02, 1.540555421971821e-01
1.910191019101910e-02, 1.547821494429529e-01
1.920192019201920e-02, 1.555079304065992e-01
1.930193019301930e-02, 1.562328859140724e-01
1.940194019401940e-02, 1.569570167904989e-01
1.950195019501950e-02, 1.576803238601796e-01
1.960196019601960e-02, 1.584028079465921e-01
1.970197019701970e-02, 1.591244698723903e-01
1.980198019801980e-02, 1.598453104594062e-01
1.990199019901990e-02, 1.605653305286500e-01
2.000200020002000e-02, 1.612845309003114e-01
2.010201020102010e-02, 1.620029123937601e-01
2.020202020202020e-02, 1.627204758275468e-01
2.030203020302030e-02, 1.634372220194039e-01
2.040204020402040e-02, 1.641531517862468e-01
2.050205020502050e-02, 1.648682659441739e-01
2.060206020602060e-02, 1.655825653084677e-01
2.070207020702070e-02, 1.662960506935963e-01
2.080208020802080e-02, 1.670087229132132e-01
2.090209020902090e-02, 1.677205827801587e-01
2.100210021002100e-02, 1.684316311064605e-01
2.110211021102110e-02, 1.691418687033348e-01
2.120212021202120e-02, 1.698512963811869e-01
2.130213021302130e-02, 1.705599149496116e-01
2.140214021402140e-02, 1.712677252173951e-01
2.150215021502150e-02, 1.719747279925146e-01
2.160216021602160e-02, 1.726809240821399e-01
2.170217021702170e-02, 1.733863142926337e-01
2.180218021802180e-02, 1.740908994295530e-01
2.190219021902190e-02, 1.747946802976496e-01
2.200220022002200e-02, 1.754976577008702e-01
2.210221022102210e-02, 1.761998324423588e-01
2.220222022202220e-02, 1.769012053244559e-01
2.230223022302230e-02, 1.776017771487002e-01
2.240224022402240e-02, 1.783015487158293e-01
2.250225022502250e-02, 1.790005208257801e-01
2.260226022602260e-02, 1.796986942776903e-01
2.270227022702270e-02, 1.803960698698983e-01
2.280228022802280e-02, 1.810926483999449e-01
2.290229022902290e-02, 1.817884306645734e-01
2.300230023002300e-02, 1.824834174597310e-01
2.310231023102310e-02, 1.831776095805686e-01
2.320232023202320e-02, 1.838710078214429e-01
2.330233023302330e-02, 1.845636129759166e-01
2.340234023402340e-02, 1.852554258367588e-01
2.350235023502350e-02, 1.859464471959461e-01
2.360236023602360e-02, 1.866366778446638e-01
2.370237023702370e-02, 1.873261185733062e-01
2.380238023802380e-02, 1.880147701714772e-01
2.390239023902390e-02, 1.887026334279919e-01
2.400240024002400e-02, 1.893897091308765e-01
2.410241024102410e-02, 1.900759980673701e-01
2.420242024202420e-02, 1.907615010239239e-01
2.430243024302430e-02, 1.914462187862037e-01
2.440244024402440e-02, 1.921301521390899e-01
2.450245024502450e-02, 1.928133018666781e-01
2.460246024602460e-02, 1.934956687522801e-01
2.470247024702470e-02, 1.941772535784250e-01
2.480248024802480e-02, 1.948580571268593e-01
2.490249024902490e-02, 1.955380801785485e-01
2.500250025002500e-02, 1.962173235136769e-01
2.510251025102510e-02, 1.968957879116495e-01
2.520252025202520e-02, 1.975734741510918e-01
2.530253025302530e-02, 1.982503830098512e-01
2.540254025402540e-02, 1.989265152649975e-01
2.550255025502550e-02, 1.996018716928237e-01
2.560256025602560e-02, 2.002764530688468e-01
2.570257025702570e-02, 2.009502601678086e-01
2.580258025802580e-02, 2.016232937636766e-01
2.590259025902590e-02, 2.022955546296447e-01
2.600260026002600e-02, 2.029670435381333e-01
2.610261026102610e-02, 2.036377612607917e-01
2.620262026202620e-02, 2.043077085684970e-01
2.630263026302630e-02, 2.049768862313562e-01
2.640264026402640e-02, 2.056452950187062e-01
2.650265026502650e-02, 2.063129356991151e-01
2.660266026602660e-02, 2.069798090403827e-01
2.670267026702670e-02, 2.076459158095412e-01
2.680268026802680e-02, 2.083112567728560e-01
2.690269026902690e-02, 2.089758326958270e-01
2.700270027002701e-02, 2.096396443431884e-01
2.710271027102710e-02, 2.103026924789101e-01
2.720272027202720e-02, 2.109649778661985e-01
2.730273027302730e-02, 2.116265012674970e-01
2.740274027402740e-02, 2.122872634444868e-01
2.750275027502750e-02, 2.129472651580877e-01
2.760276027602760e-02, 2.136065071684591e-01
2.770277027702770e-02, 2.142649902350005e-01
2.780278027802780e-02, 2.149227151163519e-01
2.790279027902791e-02, 2.155796825703954e-01
2.800280028002800e-02, 2.162358933542555e-01
2.810281028102810e-02, 2.168913482242998e-01
2.820282028202820e-02, 2.175460479361396e-01
2.830283028302830e-02, 2.181999932446312e-01
2.840284028402840e-02, 2.188531849038765e-01
2.850285028502850e-02, 2.195056236672229e-01
2.860286028602860e-02, 2.201573102872655e-01
2.870287028702870e-02, 2.208082455158467e-01
2.880288028802881e-02, 2.214584301040574e-01
2.890289028902891e-02, 2.221078648022379e-01
2.900290029002900e-02, 2.227565503599782e-01
2.910291029102910e-02, 2.234044875261193e-01
2.920292029202920e-02, 2.240516770487535e-01
2.930293029302930e-02, 2.246981196752251e-01
2.940294029402940e-02, 2.253438161521317e-01
2.950295029502950e-02, 2.259887672253246e-01
2.960296029602960e-02, 2.266329736399091e-01
2.970297029702971e-02, 2.272764361402461e-01
2.980298029802981e-02, 2.279191554699525e-01
2.990299029902990e-02, 2.285611323719016e-01
3.000300030003000e-02, 2.292023675882242e-01
3.010301030103010e-02, 2.298428618603094e-01
3.020302030203020e-02, 2.304826159288053e-01
3.030303030303030e-02, 2.311216305336190e-01
3.040304030403040e-02, 2.317599064139187e-01
3.050305030503050e-02, 2.323974443081336e-01
3.060306030603061e-02, 2.330342449539546e-01
3.070307030703071e-02, 2.336703090883351e-01
3.080308030803081e-02, 2.343056374474920e-01
3.090309030903090e-02, 2.349402307669063e-01
3.100310031003100e-02, 2.355740897813240e-01
3.110311031103110e-02, 2.362072152247562e-01
3.120312031203120e-02, 2.368396078304805e-01
3.130313031303130e-02, 2.374712683310418e-01
3.140314031403140e-02, 2.381021974582521e-01
3.150315031503150e-02, 2.387323959431925e-01
3.160316031603160e-02, 2.393618645162130e-01
3.170317031703170e-02, 2.399906039069336e-01
3.180318031803180e-02, 2.406186148442451e-01
3.190319031903190e-02, 2.412458980563094e-01
3.200320032003200e-02, 2.418724542705607e-01
3.210321032103210e-02, 2.424982842137063e-01
3.220322032203220e-02, 2.431233886117267e-01
3.230323032303230e-02, 2.437477681898769e-01
3.240324032403240e-02, 2.443714236726868e-01
3.250325032503251e-02, 2.449943557839623e-01
3.260326032603261e-02, 2.456165652467855e-01
3.270327032703271e-02, 2.462380527835160e-01
3.280328032803281e-02, 2.468588191157912e-01
3.290329032903291e-02, 2.474788649645269e-01
3.300330033003301e-02, 2.480981910499186e-01
3.310331033103311e-02, 2.487167980914420e-01
3.320332033203320e-02, 2.493346868078531e-01
3.330333033303330e-02, 2.499518579171898e-01
3.340334033403340e-02, 2.505683121367723e-01
3.350335033503350e-02, 2.511840501832038e-01
3.360336033603360e-02, 2.517990727723707e-01
3.370337033703370e-02, 2.524133806194442e-01
3.380338033803380e-02, 2.530269744388809e-01
3.390339033903390e-02, 2.536398549444224e-01
3.400340034003400e-02, 2.542520228490976e-01
3.410341034103410e-02, 2.548634788652222e-01
3.420342034203420e-02, 2.554742237044004e-01
3.430343034303431e-02, 2.560842580775244e-01
3.440344034403441e-02, 2.566935826947763e-01
3.450345034503451e-02, 2.573021982656278e-01
3.460346034603461e-02, 2.579101054988423e-01
3.470347034703471e-02, 2.585173051024736e-01
3.480348034803481e-02, 2.591237977838686e-01
3.490349034903491e-02, 2.597295842496667e-01
3.500350035003501e-02, 2.603346652058014e-01
3.510351035103510e-02, 2.609390413574996e-01
3.520352035203520e-02, 2.615427134092843e-01
3.530353035303530e-02, 2.621456820649737e-01
3.540354035403540e-02, 2.627479480276826e-01
3.550355035503550e-02, 2.633495119998230e-01
3.560356035603560e-02, 2.639503746831047e-01
3.570357035703570e-02, 2.645505367785361e-01
3.580358035803580e-02, 2.651499989864249e-01
3.590359035903590e-02, 2.657487620063786e-01
3.600360036003600e-02, 2.663468265373058e-01
3.610361036103611e-02, 2.669441932774158e-01
3.620362036203621e-02, 2.675408629242206e-01
3.630363036303631e-02, 2.681368361745348e-01
3.640364036403641e-02, 2.687321137244761e-01
3.650365036503651e-02, 2.693266962694669e-01
3.660366036603661e-02, 2.699205845042341e-01
3.670367036703671e-02, 2.705137791228104e-01
3.680368036803681e-02, 2.711062808185343e-01
3.690369036903691e-02, 2.716980902840517e-01
3.700370037003700e-02, 2.722892082113159e-01
3.710371037103710e-02, 2.728796352915888e-01
3.720372037203720e-02, 2.734693722154409e-01
3.730373037303730e-02, 2.740584196727526e-01
3.740374037403740e-02, 2.746467783527148e-01
3.750375037503750e-02, 2.752344489438295e-01
3.760376037603760e-02, 2.758214321339101e-01
3.770377037703770e-02, 2.764077286100829e-01
3.780378037803780e-02, 2.769933390587872e-01
3.790379037903790e-02, 2.775782641657760e-01
3.800380038003801e-02, 2.781625046161170e-01
3.810381038103811e-02, 2.787460610941930e-01
3.820382038203821e-02, 2.793289342837028e-01
3.830383038303831e-02, 2.799111248676615e-01
3.840384038403841e-02, 2.804926335284018e-01
3.850385038503851e-02, 2.810734609475743e-01
3.860386038603861e-02, 2.816536078061481e-01
3.870387038703871e-02, 2.822330747844115e-01
3.880388038803881e-02, 2.828118625619730e-01
3.890389038903890e-02, 2.833899718177616e-01
3.900390039003900e-02, 2.839674032300278e-01
3.910391039103910e-02, 2.845441574763439e-01
3.920392039203920e-02, 2.851202352336052e-01
3.930393039303930e-02, 2.856956371780301e-01
3.940394039403940e-02, 2.862703639851613e-01
3.950395039503950e-02, 2.868444163298659e-01
3.960396039603960e-02, 2.874177948863368e-01
3.970397039703970e-02, 2.879905003280926e-01
3.980398039803981e-02, 2.885625333279789e-01
3.990399039903991e-02, 2.891338945581685e-01
4.000400040004001e-02, 2.897045846901628e-01
4.010401040104011e-02, 2.902746043947911e-01
4.020402040204021e-02, 2.908439543422131e-01
4.030403040304031e-02, 2.914126352019178e-01
4.040404040404041e-02, 2.919806476427258e-01
4.050405040504051e-02, 2.925479923327883e-01
4.060406040604061e-02, 2.931146699395889e-01
4.070407040704071e-02, 2.936806811299445e-01
4.080408040804080e-02, 2.942460265700045e-01
4.090409040904090e-02, 2.948107069252535e-01
4.100410041004100e-02, 2.953747228605099e-01
4.110411041104110e-02, 2.959380750399283e-01
4.120412041204120e-02, 2.965007641269989e-01
4.130413041304130e-02, 2.970627907845488e-01
4.140414041404140e-02, 2.976241556747427e-01
4.150415041504150e-02, 2.981848594590835e-01
4.160416041604161e-02, 2.987449027984121e-01
4.170417041704171e-02, 2.993042863529100e-01
4.180418041804181e-02, 2.998630107820979e-01
4.190419041904191e-02, 3.004210767448374e-01
4.200420042004201e-02, 3.009784848993318e-01
4.210421042104211e-02, 3.015352359031261e-01
4.220422042204221e-02, 3.020913304131084e-01
4.230423042304231e-02, 3.026467690855099e-01
4.240424042404241e-02, 3.032015525759058e-01
4.250425042504251e-02, 3.037556815392162e-01
4.260426042604261e-02, 3.043091566297061e-01
4.270427042704270e-02, 3.048619785009872e-01
4.280428042804280e-02, 3.054141478060174e-01
4.290429042904290e-02, 3.059656651971020e-01
4.300430043004300e-02, 3.065165313258941e-01
4.310431043104310e-02, 3.070667468433955e-01
4.320432043204320e-02, 3.076163123999576e-01
4.330433043304330e-02, 3.081652286452811e-01
4.340434043404340e-02, 3.087134962284175e-01
4.350435043504351e-02, 3.092611157977698e-01
4.360436043604361e-02, 3.098080880010927e-01
4.370437043704371e-02, 3.103544134854931e-01
4.380438043804381e-02, 3.109000928974314e-01
4.390439043904391e-02, 3.114451268827216e-01
4.400440044004401e-02, 3.119895160865324e-01
4.410441044104411e-02, 3.125332611533872e-01
4.420442044204421e-02, 3.130763627271654e-01
4.430443044304431e-02, 3.136188214511029e-01
4.440444044404441e-02, 3.141606379677924e-01
4.450445044504451e-02, 3.147018129191841e-01
4.460446044604460e-02, 3.152423469465868e-01
4.470447044704470e-02, 3.157822406906684e-01
4.480448044804480e-02, 3.163214947914560e-01
4.490449044904490e-02, 3.168601098883369e-01
4.500450045004500e-02, 3.173980866200597e-01
4.510451045104510e-02, 3.179354256247343e-01
4.520452045204520e-02, 3.184721275398326e-01
4.530453045304531e-02, 3.190081930021893e-01
4.540454045404541e-02, 3.195436226480027e-01
4.550455045504551e-02, 3.200784171128351e-01
4.560456045604561e-02, 3.206125770316134e-01
4.570457045704571e-02, 3.211461030386299e-01
4.580458045804581e-02, 3.216789957675429e-01
4.590459045904591e-02, 3.222112558513771e-01
4.600460046004601e-02, 3.227428839225247e-01
4.610461046104611e-02, 3.232738806127456e-01
4.620462046204621e-02, 3.238042465531683e-01
4.630463046304631e-02, 3.243339823742901e-01
4.640464046404641e-02, 3.248630887059786e-01
4.650465046504650e-02, 3.253915661774712e-01
4.660466046604660e-02, 3.259194154173769e-01
4.670467046704670e-02, 3.264466370536757e-01
4.680468046804680e-02, 3.269732317137205e-01
4.690469046904690e-02, 3.274992000242368e-01
4.700470047004700e-02, 3.280245426113235e-01
4.710471047104711e-02, 3.285492601004538e-01
4.720472047204721e-02, 3.290733531164758e-01
4.730473047304731e-02, 3.295968222836126e-01
4.740474047404741e-02, 3.301196682254639e-01
4.750475047504751e-02, 3.306418915650056e-01
4.760476047604761e-02, 3.311634929245910e-01
4.770477047704771e-02, 3.316844729259514e-01
4.780478047804781e-02, 3.322048321901964e-01
4.790479047904791e-02, 3.327245713378149e-01
4.800480048004801e-02, 3.332436909886757e-01
4.810481048104811e-02, 3.337621917620275e-01
4.820482048204821e-02, 3.342800742765005e-01
4.830483048304831e-02, 3.347973391501063e-01
4.840484048404840e-02, 3.353139870002388e-01
4.850485048504850e-02, 3.358300184436747e-01
4.860486048604860e-02, 3.363454340965740e-01
4.870487048704870e-02, 3.368602345744813e-01
4.880488048804880e-02, 3.373744204923252e-01
4.890489048904891e-02, 3.378879924644203e-01
4.900490049004901e-02, 3.384009511044668e-01
4.910491049104911e-02, 3.389132970255511e-01
4.920492049204921e-02, 3.394250308401475e-01
4.930493049304931e-02, 3.399361531601175e-01
4.940494049404941e-02, 3.404466645967114e-01
4.950495049504951e-02, 3.409565657605679e-01
4.960496049604961e-02, 3.414658572617160e-01
4.970497049704971e-02, 3.419745397095744e-01
4.980498049804981e-02, 3.424826137129530e-01
4.990499049904991e-02, 3.429900798800527e-01
5.000500050005001e-02, 3.434969388184670e-01
5.010501050105011e-02, 3.440031911351814e-01
5.020502050205021e-02, 3.445088374365753e-01
5.030503050305030e-02, 3.450138783284215e-01
5.040504050405040e-02, 3.455183144158873e-01
5.050505050505050e-02, 3.460221463035356e-01
5.060506050605060e-02, 3.465253745953242e-01
5.070507050705070e-02, 3.470279998946078e-01
5.080508050805081e-02, 3.475300228041375e-01
5.090509050905091e-02, 3.480314439260626e-01
5.100510051005101e-02, 3.485322638619295e-01
5.110511051105111e-02, 3.490324832126841e-01
5.120512051205121e-02, 3.495321025786714e-01
5.130513051305131e-02, 3.500311225596361e-01
5.140514051405141e-02, 3.505295437547234e-01
5.150515051505151e-02, 3.510273667624800e-01
5.160516051605161e-02, 3.515245921808540e-01
5.170517051705171e-02, 3.520212206071954e-01
5.180518051805181e-02, 3.525172526382577e-01
5.190519051905191e-02, 3.530126888701979e-01
5.200520052005201e-02, 3.535075298985765e-01
5.210521052105211e-02, 3.540017763183592e-01
5.220522052205220e-02, 3.544954287239166e-01
5.230523052305230e-02, 3.549884877090257e-01
5.240524052405240e-02, 3.554809538668693e-01
5.250525052505250e-02, 3.559728277900379e-01
5.260526052605261e-02, 3.564641100705291e-01
5.270527052705271e-02, 3.569548012997490e-01
5.280528052805281e-02, 3.574449020685125e-01
5.290529052905291e-02, 3.579344129670440e-01
5.300530053005301e-02, 3.584233345849779e-01
5.310531053105311e-02, 3.589116675113587e-01
5.320532053205321e-02, 3.593994123346429e-01
5.330533053305331e-02, 3.598865696426984e-01
5.340534053405341e-02, 3.603731400228054e-01
5.350535053505351e-02, 3.608591240616571e-01
5.360536053605361e-02, 3.613445223453602e-01
5.370537053705371e-02, 3.618293354594356e-01
5.380538053805381e-02, 3.623135639888192e-01
5.390539053905391e-02, 3.627972085178616e-01
5.400540054005401e-02, 3.632802696303294e-01
5.410541054105410e-02, 3.637627479094064e-01
5.420542054205420e-02, 3.642446439376925e-01
5.430543054305430e-02, 3.647259582972058e-01
5.440544054405441e-02, 3.652066915693823e-01
5.450545054505451e-02, 3.656868443350771e-01
5.460546054605461e-02, 3.661664171745646e-01
5.470547054705471e-02, 3.666454106675388e-01
5.480548054805481e-02, 3.671238253931147e-01
5.490549054905491e-02, 3.676016619298282e-01
5.500550055005501e-02, 3.680789208556369e-01
5.510551055105511e-02, 3.685556027479208e-01
5.520552055205521e-02, 3.690317081834826e-01
5.530553055305531e-02, 3.695072377385484e-01
5.540554055405541e-02, 3.699821919887685e-01
5.550555055505551e-02, 3.704565715092177e-01
5.560556055605561e-02, 3.709303768743958e-01
5.570557055705571e-02, 3.714036086582284e-01
5.580558055805581e-02, 3.718762674340678e-01
5.590559055905591e-02, 3.723483537746924e-01
5.600560056005600e-02, 3.728198682523087e-01
5.610561056105610e-02, 3.732908114385511e-01
5.620562056205620e-02, 3.737611839044824e-01
5.630563056305631e-02, 3.742309862205947e-01
5.640564056405641e-02, 3.747002189568096e-01
5.650565056505651e-02, 3.751688826824794e-01
5.660566056605661e-02, 3.756369779663872e-01
5.670567056705671e-02, 3.761045053767472e-01
5.680568056805681e-02, 3.765714654812058e-01
5.690569056905691e-02, 3.770378588468423e-01
5.700570057005701e-02, 3.775036860401687e-01
5.710571057105711e-02, 3.779689476271310e-01
5.720572057205721e-02, 3.784336441731091e-01
5.730573057305731e-02, 3.788977762429182e-01
5.740574057405741e-02, 3.793613444008088e-01
5.750575057505751e-02, 3.798243492104671e-01
5.760576057605761e-02, 3.802867912350162e-01
5.770577057705771e-02, 3.807486710370162e-01
5.780578057805781e-02, 3.812099891784644e-01
5.790579057905790e-02, 3.816707462207971e-01
5.800580058005800e-02, 3.821309427248890e-01
5.810581058105811e-02, 3.825905792510541e-01
5.820582058205821e-02, 3.830496563590463e-01
5.830583058305831e-02, 3.835081746080601e-01
5.840584058405841e-02, 3.839661345567312e-01
5.850585058505851e-02, 3.844235367631362e-01
5.860586058605861e-02, 3.848803817847948e-01
5.870587058705871e-02, 3.853366701786685e-01
5.880588058805881e-02, 3.857924025011629e-01
5.890589058905891e-02, 3.862475793081265e-01
5.900590059005901e-02, 3.867022011548531e-01
5.910591059105911e-02, 3.871562685960807e-01
5.920592059205921e-02, 3.876097821859934e-01
5.930593059305931e-02, 3.880627424782207e-01
5.940594059405941e-02, 3.885151500258391e-01
5.950595059505951e-02, 3.889670053813723e-01
5.960596059605961e-02, 3.894183090967913e-01
5.970597059705971e-02, 3.898690617235158e-01
5.980598059805980e-02, 3.903192638124139e-01
5.990599059905991e-02, 3.907689159138036e-01
6.000600060006001e-02, 3.912180185774521e-01
6.010601060106011e-02, 3.916665723525776e-01
6.020602060206021e-02, 3.921145777878491e-01
6.030603060306031e-02, 3.925620354313871e-01
6.040604060406041e-02, 3.930089458307643e-01
6.050605060506051e-02, 3.934553095330059e-01
6.060606060606061e-02, 3.939011270845907e-01
6.070607060706071e-02, 3.943463990314504e-01
